Make,Variant,"Length 
(ft)",Geographic Region,Country/Region/State,Listing Price (USD),Year
Beneteau,Oceanis 38,38,USA,New York,"$187,302",2014
Beneteau,Oceanis 41,40,USA,South Carolina,"$174,900",2014
Beneteau,Oceanis 45,45,Caribbean,British Virgin Islands,"$208,936",2014
Beneteau,Oceanis 45,45,Europe,Greece,"$206,498",2014
Beneteau,Oceanis 45,45,Europe,Greece,"$194,325",2014
Beneteau,Oceanis 45,45,Caribbean,Grenada,"$259,000",2014
Beneteau,Oceanis 45,45,Europe,Italy,"$241,725",2014
Beneteau,Oceanis 45,45,Europe,Italy,"$218,645",2014
Beneteau,Oceanis 45,45,Europe,Italy,"$194,166",2014
Beneteau,Oceanis 45,45,USA,New York,"$295,000",2014
Beneteau,Oceanis 45,45,Europe,Turkey,"$194,351",2014
Beneteau,Oceanis 48,48,Europe,Croatia,"$224,728",2014
Beneteau,Oceanis 48,48,Europe,France,"$200,425",2014
Beneteau,Oceanis 48,48,Europe,Spain,"$224,719",2014
Beneteau,Sense 50,49,Europe,France,"$382,629",2014
Beneteau,Sense 50,49,Europe,Italy,"$400,850",2014
Beneteau,Sense 50,49,USA,Texas,"$395,000",2014
Beneteau,Sense 50,49,Europe,Turkey,"$315,834",2014
Beneteau,Oceanis 55,55,USA,California,"$535,000",2014
Beneteau,Sense 55,56,Europe,Turkey,"$376,313",2014
Beneteau,Oceanis 50,49,Caribbean,Grenada,"$230,000",2014
Bestevaer,49ST,49,Europe,Netherlands,"$807,805",2014
Boreal,44,45,Europe,France,"$601,275",2014
Catalina,445,44,USA,Florida,"$299,900",2014
Catalina,445,44,USA,Florida,"$298,000",2014
Dehler,37,36,USA,Connecticut,"$118,000",2014
Dehler,38 Competition,37,USA,New York,"$234,000",2014
Dufour,410 GL,40,Europe,Croatia,"$206,551",2014
Dufour,410,40,Europe,Croatia,"$145,744",2014
Dufour,410,40,Europe,France,"$156,696",2014
Dufour,410 GL,40,Europe,Netherlands,"$205,754",2014
Dufour,450 GL,44,Europe,Croatia,"$182,204",2014
Dufour,450 Liberty version,45,Caribbean,British Virgin Islands,"$199,000",2014
Dufour,500 GL,49,Europe,Italy,"$286,668",2014
Elan,394 Impression,39,Europe,Croatia,"$106,313",2014
Elan,444 Impression,45,Europe,Spain,"$133,617",2014
Elan,494 Impression,49,Europe,Croatia,"$151,230",2014
Hanse,415,40,USA,Florida,"$229,000",2014
Hanse,415,40,Europe,United Kingdom,"$186,468",2014
Hanse,415,40,Europe,United Kingdom,"$186,430",2014
Hanse,445,44,Europe,Croatia,"$156,696",2014
Hanse,445,44,Europe,Croatia,"$146,735",2014
Hanse,445,44,Europe,Croatia,"$140,905",2014
Hanse,505,50,Europe,Croatia,"$230,792",2014
Hanse,505,50,Europe,France,"$358,287",2014
Hanse,505,50,Europe,France,"$352,262",2014
Jeanneau,Sun Odyssey 409,40,Europe,Croatia,"$112,359",2014
Jeanneau,Sun Odyssey 409,40,USA,New York,"$195,124",2014
Jeanneau,Sun Odyssey 439,43,Europe,France,"$205,041",2014
Jeanneau,Sun Odyssey 439,43,Europe,Greece,"$230,792",2014
Jeanneau,Sun Odyssey 439,43,Europe,Greece,"$145,764",2014
Jeanneau,Sun Odyssey 439,43,USA,Michigan,"$275,000",2014
Jeanneau,Sun Odyssey 439,43,Europe,Spain,"$157,889",2014
Jeanneau,Sun Odyssey 439,43,USA,Wisconsin,"$279,900",2014
Jeanneau,Sun Odyssey 44 DS,44,Europe,Croatia,"$297,601",2014
Jeanneau,Sun Odyssey 44 DS,44,USA,Wisconsin,"$269,900",2014
Jeanneau,Sun Odyssey 469,46,Europe,Croatia,"$242,818",2014
Jeanneau,Sun Odyssey 469,46,Europe,Croatia,"$236,744",2014
Jeanneau,Sun Odyssey 469,46,Europe,Croatia,"$217,431",2014
Jeanneau,Sun Odyssey 469,46,Europe,Croatia,"$217,127",2014
Jeanneau,Sun Odyssey 469,46,Europe,Croatia,"$180,382",2014
Jeanneau,Sun Odyssey 469,46,Europe,Croatia,"$168,843",2014
Jeanneau,Sun Odyssey 469,46,Europe,Croatia,"$156,696",2014
Jeanneau,Sun Odyssey 469,46,Europe,Croatia,"$139,690",2014
Jeanneau,Sun Odyssey 469,46,Europe,France,"$182,204",2014
Jeanneau,Sun Odyssey 469,46,Europe,Italy,"$224,719",2014
Jeanneau,Sun Odyssey 469,46,Europe,United Kingdom,"$293,110",2014
Jeanneau,Sun Odyssey 509,50,USA,California,"$389,000",2014
Jeanneau,Sun Odyssey 509,50,Europe,France,"$249,013",2014
Jeanneau,Sun Odyssey 53,53,USA,California,"$440,500",2014
Jeanneau,53,53,Europe,Cyprus,"$334,055",2014
Jeanneau,Sun Odyssey 53,53,USA,Florida,"$364,800",2014
Moody,45 Classic,46,USA,Connecticut,"$285,000",2014
Passport,Vista 545 Center Cockpit,54,USA,Washington,"$998,000",2014
RM Yachts,1260,41,Europe,France,"$334,042",2014
Southerly,420,42,Europe,France,"$559,708",2014
Southerly,535,53,USA,Connecticut,"$995,000",2014
Sunbeam,42.1,42,Europe,United Kingdom,"$379,710",2014
Van De Stadt,Stainless Steel Cutter,53,Europe,Malta,"$473,732",2014
Wauquiez,Pilot Saloon 47,47,Caribbean,Martinique,"$461,753",2014
X-Yachts,Xp 44,44,Europe,Turkey,"$516,246",2014
Bavaria,41 Cruiser,40,Europe,Greece,"$128,791",2015
Bavaria,Cruiser 46,46,Europe,Croatia,"$280,595",2015
Bavaria,Cruiser 46,46,Europe,Croatia,"$229,578",2015
Bavaria,Cruiser 46,46,Europe,Croatia,"$173,138",2015
Bavaria,Cruiser 46,46,Europe,Germany,"$210,142",2015
Bavaria,Cruiser 46,46,Europe,Greece,"$206,498",2015
Bavaria,Cruiser 46,46,Europe,Greece,"$182,204",2015
Bavaria,Cruiser 46,46,Caribbean,Mexico,"$250,000",2015
Bavaria,Vision 46,46,Europe,Spain,"$291,601",2015
Bavaria,Vision 46,46,Europe,Spain,"$291,527",2015
Bavaria,Cruiser 46,46,Europe,Spain,"$249,013",2015
Bavaria,Cruiser 46,46,Europe,Spain,"$212,626",2015
Bavaria,Cruiser 46,46,Europe,Spain,"$169,936",2015
Bavaria,51 Cruiser,49,Europe,Croatia,"$188,278",2015
Bavaria,51 Cruiser,49,Europe,Croatia,"$163,984",2015
Bavaria,51 Cruiser,49,Europe,Germany,"$276,951",2015
Bavaria,51 Cruiser,49,Europe,Greece,"$297,601",2015
Bavaria,51 Cruiser,49,Europe,Greece,"$255,086",2015
Bavaria,51 Cruiser,49,Europe,Greece,"$188,285",2015
Bavaria,51 Cruiser,49,Europe,Greece,"$180,747",2015
Bavaria,51 Cruiser,49,Europe,Greece,"$170,057",2015
Bavaria,51 Cruiser,49,Europe,Italy,"$236,866",2015
Bavaria,51 Cruiser,49,Europe,Italy,"$206,498",2015
Bavaria,51 Cruiser,49,Europe,Italy,"$182,204",2015
Bavaria,56 Cruiser,54,Europe,Croatia,"$308,533",2015
Bavaria,56 Cruiser,54,Europe,Croatia,"$278,165",2015
Bavaria,56 Cruiser,54,Europe,France,"$285,454",2015
Bavaria,56 Cruiser,54,Europe,Greece,"$302,459",2015
Bavaria,56 Cruiser,54,Europe,Greece,"$285,454",2015
Bavaria,56 Cruiser,54,Europe,Italy,"$364,409",2015
Bavaria,56 Cruiser,54,Europe,Italy,"$285,454",2015
Bavaria,56 Cruiser,54,Europe,Spain,"$334,042",2015
Bavaria,Cruiser 46,46,Caribbean,British Virgin Islands,"$198,000",2015
Beneteau,Oceanis 38,38,USA,California,"$210,000",2015
Beneteau,Oceanis 38,38,USA,California,"$189,900",2015
Beneteau,Oceanis 38,38,Europe,Italy,"$145,801",2015
Beneteau,Oceanis 41,40,Caribbean,British Virgin Islands,"$155,000",2015
Beneteau,Oceanis 41,40,Caribbean,British Virgin Islands,"$139,000",2015
Beneteau,Oceanis 41,40,USA,California,"$244,900",2015
Beneteau,Oceanis 41,40,Europe,Croatia,"$205,284",2015
Beneteau,Oceanis 41,40,USA,Maryland,"$230,000",2015
Beneteau,Oceanis 41,40,USA,New Jersey,"$239,900",2015
Beneteau,Oceanis 41,40,Europe,Spain,"$267,233",2015
Beneteau,Oceanis 41,40,USA,Virginia,"$219,000",2015
Beneteau,Oceanis 45,45,Caribbean,British Virgin Islands,"$172,000",2015
Beneteau,Oceanis 45,45,USA,California,"$309,900",2015
Beneteau,Oceanis 48,48,Europe,Croatia,"$233,829",2015
Beneteau,Oceanis 48,48,Europe,Croatia,"$224,728",2015
Beneteau,Oceanis 48,48,Europe,Croatia,"$217,439",2015
Beneteau,Oceanis 48,48,Europe,Croatia,"$180,382",2015
Beneteau,Oceanis 48,48,Europe,France,"$340,115",2015
Beneteau,Oceanis 48,48,Europe,Spain,"$206,385",2015
Beneteau,Oceanis 48,48,Europe,Spain,"$206,377",2015
Beneteau,Sense 50,49,USA,Texas,"$399,900",2015
Beneteau,Oceanis 55,55,USA,Connecticut,"$525,000",2015
Beneteau,Oceanis 55,55,USA,Florida,"$499,000",2015
Beneteau,Oceanis 55,55,Europe,France,"$576,981",2015
Beneteau,Oceanis 55,55,Europe,France,"$576,981",2015
Beneteau,Oceanis 55,55,Europe,France,"$545,399",2015
Beneteau,Oceanis 55,55,Europe,Italy,"$467,658",2015
Beneteau,Oceanis 55,55,Europe,Spain,"$472,517",2015
Beneteau,Oceanis 55,55,Europe,Spain,"$460,370",2015
Beneteau,Oceanis 55,55,Europe,Spain,"$455,511",2015
Beneteau,Oceanis 55,55,Europe,Spain,"$438,332",2015
Beneteau,Oceanis 55,55,Europe,United Kingdom,"$426,342",2015
Beneteau,Oceanis 45,45,Caribbean,Antigua and Barbuda,"$275,000",2015
Beneteau,Oceanis 45,45,Caribbean,British Virgin Islands,"$189,000",2015
Beneteau,Oceanis 45,45,Caribbean,British Virgin Islands,"$169,000",2015
Catalina,385,38,USA,California,"$249,900",2015
Contest,42CS,45,Europe,Netherlands,"$637,741",2015
Dehler,Varianta 44,44,Europe,Spain,"$108,108",2015
Dehler,46,47,Europe,Italy,"$363,209",2015
Dufour,382 GL,37,Caribbean,British Virgin Islands,"$130,000",2015
Dufour,382 GL,37,Caribbean,British Virgin Islands,"$129,000",2015
Dufour,382 GL,37,Caribbean,British Virgin Islands,"$119,000",2015
Dufour,410 GL,40,Europe,France,"$188,926",2015
Dufour,410 GL,40,Europe,Italy,"$188,278",2015
Dufour,412,40,Europe,Italy,"$163,962",2015
Dufour,410 GL,40,Europe,Spain,"$145,622",2015
Dufour,450 GL,44,Europe,France,"$168,843",2015
Dufour,450 GL,44,Europe,Turkey,"$193,137",2015
Dufour,460 GL,46,Europe,Croatia,"$188,326",2015
Dufour,500 GL,49,Europe,Norway,"$278,177",2015
Dufour,500,49,Europe,Spain,"$206,385",2015
Dufour,500,49,Europe,Spain,"$206,377",2015
Dufour,500 GL,49,Caribbean,Martinique,"$297,709",2015
Elan,40 Impression,39,Europe,Croatia,"$126,328",2015
Elan,Impression 40,39,Europe,Turkey,"$163,984",2015
Elan,Impression 45,44,Europe,Croatia,"$176,131",2015
Elan,45 Impression,44,Europe,Croatia,"$169,865",2015
Elan,45 Impression,44,Europe,Croatia,"$157,911",2015
Elan,45 Impression,44,Europe,Croatia,"$151,837",2015
Elan,45 Impression,44,Europe,Croatia,"$145,764",2015
Elan,45 Impression,44,Europe,Greece,"$170,057",2015
Elan,50 Impression,50,Europe,Croatia,"$218,616",2015
Elan,Impression 50,50,Europe,Croatia,"$212,572",2015
Elan,50 Impression,50,Europe,Croatia,"$194,325",2015
Elan,50 Impression,50,Europe,Greece,"$242,939",2015
Grand Soleil,46 LC,47,Europe,Italy,"$508,978",2015
Grand Soleil,46 LC,47,Europe,Spain,"$522,319",2015
Grand Soleil,54,53,Europe,Italy,"$601,275",2015
Hallberg-Rassy,412,41,Europe,Sweden,"$593,119",2015
Hanse,385,37,USA,California,"$199,000",2015
Hanse,415,40,Europe,Croatia,"$126,571",2015
Hanse,415,40,Europe,Germany,"$166,413",2015
Hanse,455,44,Caribbean,British Virgin Islands,"$279,900",2015
Hanse,455,44,Caribbean,British Virgin Islands,"$279,000",2015
Hanse,455,44,Europe,Croatia,"$166,413",2015
Hanse,455,44,Europe,Croatia,"$174,892",2015
Hanse,455,44,Europe,Croatia,"$163,962",2015
Hanse,455,44,Europe,Cyprus,"$278,735",2015
Hanse,505,50,Europe,Croatia,"$229,092",2015
Hanse,505,50,Europe,Croatia,"$227,117",2015
Hanse,505,50,Europe,Croatia,"$212,572",2015
Hanse,505,50,Europe,Greece,"$327,968",2015
Hanse,505,50,Europe,Spain,"$425,144",2015
Jeanneau,Sun Odyssey 409,40,Europe,Croatia,"$145,801",2015
Jeanneau,Sun Odyssey 409,40,Europe,Croatia,"$145,156",2015
Jeanneau,Sun Odyssey 409,40,Europe,Croatia,"$139,671",2015
Jeanneau,Sun Odyessy 41DS,40,USA,Florida,"$249,900",2015
Jeanneau,Sun Odyssey 409,40,Europe,Greece,"$163,984",2015
Jeanneau,Sun Odyssey 409,40,Caribbean,Saint Lucia,"$135,000",2015
Jeanneau,Sun Odyssey 409,40,Europe,Spain,"$144,549",2015
Jeanneau,Sun Odyssey 409,40,Europe,Spain,"$139,726",2015
Jeanneau,Sun Odyssey 409,40,Europe,United Kingdom,"$210,526",2015
Jeanneau,Sun Odyssey 439,43,Europe,France,"$217,401",2015
Jeanneau,Sun Odyssey 469,46,Europe,Greece,"$212,572",2015
Jeanneau,Sun Odyssey 469,46,Europe,Spain,"$210,142",2015
Jeanneau,469,47,USA,Florida,"$299,000",2015
Jeanneau,Sun Odyssey 50 DS,49,Europe,Spain,"$239,817",2015
Jeanneau,Sun Odyssey 509,50,Caribbean,British Virgin Islands,"$209,000",2015
Jeanneau,Sun Odyssey 509,50,Europe,Croatia,"$224,719",2015
Jeanneau,Sun Odyssey 509,50,Europe,Croatia,"$218,038",2015
Jeanneau,Sun Odyssey 509,50,Europe,Croatia,"$217,431",2015
Jeanneau,Sun Odyssey 509,50,USA,Florida,"$350,000",2015
Jeanneau,Sun Odyssey 509,50,Europe,Greece,"$267,233",2015
Jeanneau,Sun Odyssey 509,50,Europe,Greece,"$241,725",2015
Jeanneau,Sun Odyssey 509,50,Europe,Greece,"$236,866",2015
Jeanneau,Sun Odyssey 509,50,Europe,Greece,"$217,431",2015
Jeanneau,Sun Odyssey 509,50,Europe,Greece,"$209,900",2015
Jeanneau,53,53,Europe,Italy,"$370,482",2015
Jeanneau,53,53,Europe,Italy,"$249,023",2015
Jeanneau,Sun Odyssey 53,53,USA,Washington,"$389,500",2015
Jeanneau,Sun Odyssey 469,46,Caribbean,Antigua and Barbuda,"$182,271",2015
Jeanneau,Sun Odyssey 469,46,Caribbean,Sint Maarten (Dutch part),"$295,000",2015
Jeanneau,Sun Odyssey 509,50,Caribbean,British Virgin Islands,"$199,000",2015
Jeanneau,Sun Odyssey 509,50,Caribbean,British Virgin Islands,"$189,000",2015
Morris,M42X,42,USA,Maine,"$795,000",2015
Oyster,475,48,USA,Rhode Island,"$799,000",2015
Oyster,545,54,Europe,United Kingdom,"$1,259,040",2015
Passport,545 Aft Cockpit,54,USA,Maryland,"$895,000",2015
Salona,S41,41,USA,Florida,"$230,000",2015
Vismara,V50 DS,50,Europe,Italy,"$668,083",2015
X-Yachts,Xc 38,38,USA,California,"$350,000",2015
X-Yachts,Xp 44,44,Europe,Malta,"$516,246",2015
Bavaria,41 Cruiser,40,Europe,Germany,"$180,990",2016
Bavaria,41 Cruiser,40,Europe,Spain,"$205,256",2016
Bavaria,Cruiser 46,46,Europe,Croatia,"$212,626",2016
Bavaria,Vision 46,46,Europe,Greece,"$334,126",2016
Bavaria,Cruiser 46,46,Europe,Greece,"$155,660",2016
Bavaria,Cruiser 46,46,Europe,Italy,"$210,142",2016
Bavaria,Cruiser 46 Style,46,Europe,United Kingdom,"$279,720",2016
Bavaria,51 Cruiser,49,Europe,Croatia,"$242,939",2016
Bavaria,51 Cruiser,49,Europe,Germany,"$298,815",2016
Bavaria,51 Cruiser,49,Europe,Italy,"$224,719",2016
Bavaria,51 Cruiser,49,Europe,Spain,"$255,086",2016
Bavaria,Cruiser 46,46,Caribbean,British Virgin Islands,"$234,000",2016
Beneteau,Oceanis 38,38,Caribbean,British Virgin Islands,"$119,000",2016
Beneteau,Oceanis 38,38,Caribbean,British Virgin Islands,"$115,000",2016
Beneteau,Oceanis 38,38,USA,California,"$199,000",2016
Beneteau,Oceanis 41,40,Caribbean,British Virgin Islands,"$159,000",2016
Beneteau,Oceanis 41,40,Caribbean,British Virgin Islands,"$149,000",2016
Beneteau,Oceanis 41,40,Caribbean,Martinique,"$253,837",2016
Beneteau,Moorings 42.3,42,Caribbean,British Virgin Islands,"$70,000",2016
Beneteau,Oceanis 45,45,Caribbean,British Virgin Islands,"$199,000",2016
Beneteau,Oceanis 45,45,Caribbean,British Virgin Islands,"$159,000",2016
Beneteau,Oceanis 45,45,Europe,Croatia,"$255,052",2016
Beneteau,Oceanis 45,45,Europe,Greece,"$206,308",2016
Beneteau,Oceanis 45,45,Caribbean,Martinique,"$321,895",2016
Beneteau,Oceanis 48,48,USA,California,"$389,000",2016
Beneteau,Oceanis 48,48,USA,Texas,"$375,000",2016
Beneteau,Oceanis 48,48,Europe,Turkey,"$340,115",2016
Beneteau,Oceanis 48,48,USA,Virginia,"$397,500",2016
Beneteau,Oceanis 55,55,Europe,Greece,"$504,099",2016
Beneteau,Oceanis 55,55,Europe,Turkey,"$479,805",2016
Beneteau,Moorings 43.5,44,Caribbean,British Virgin Islands,"$79,000",2016
Beneteau,Oceanis 45,45,Caribbean,British Virgin Islands,"$194,000",2016
Beneteau,Oceanis 45,45,Caribbean,British Virgin Islands,"$160,000",2016
Catalina,445,44,USA,Virginia,"$329,500",2016
Dehler,42,42,Europe,Germany,"$255,086",2016
Dehler,42,42,Europe,Germany,"$241,692",2016
Dufour,412,40,Caribbean,British Virgin Islands,"$169,000",2016
Dufour,412,40,Caribbean,British Virgin Islands,"$159,000",2016
Dufour,410 GL,40,Europe,Croatia,"$139,690",2016
Dufour,412 GL,40,Europe,France,"$168,843",2016
Dufour,412,40,Europe,Italy,"$202,827",2016
Dufour,412 GL,40,Europe,Italy,"$163,984",2016
Dufour,412 GL,40,Europe,Malta,"$167,605",2016
Dufour,412 GL,40,Caribbean,Puerto Rico,"$199,900",2016
Dufour,460 GL,46,Europe,Croatia,"$241,786",2016
Dufour,460,46,Europe,Croatia,"$204,121",2016
Dufour,460 GL,46,Europe,Croatia,"$204,069",2016
Dufour,460 GL,46,Europe,Croatia,"$194,401",2016
Dufour,460 GL,46,Europe,Croatia,"$188,278",2016
Dufour,460,46,Europe,Croatia,"$172,531",2016
Dufour,460 GL,46,Europe,France,"$279,380",2016
Dufour,460 GL,46,Europe,Italy,"$217,486",2016
Dufour,460 GL,46,Europe,Italy,"$211,965",2016
Dufour,460,46,Europe,Italy,"$208,720",2016
Dufour,460,46,Europe,Italy,"$207,713",2016
Dufour,460 GL,46,Europe,Spain,"$291,527",2016
Dufour,460 GL,46,Europe,Spain,"$206,429",2016
Dufour,460,46,Europe,Spain,"$206,377",2016
Dufour,512 GL,50,Europe,Italy,"$267,233",2016
Dufour,512 GL,50,Europe,Spain,"$376,556",2016
Dufour,56 Exclusive,56,Europe,Italy,"$421,500",2016
Elan,Impression 40,39,Europe,Croatia,"$151,837",2016
Elan,40 Impression,39,Europe,Croatia,"$144,586",2016
Elan,Impression 40,39,USA,Georgia,"$275,000",2016
Elan,Impression 45,44,Europe,Croatia,"$182,204",2016
Elan,45 Impression,44,Europe,Croatia,"$163,984",2016
Elan,45 Impression,44,Europe,Croatia,"$154,266",2016
Elan,Impression 45,44,Europe,Turkey,"$217,431",2016
Grand Soleil,43 Maletto - GS 43,43,Europe,Italy,"$352,276",2016
Grand Soleil,46 LC,47,Europe,Italy,"$522,452",2016
Hanse,415,40,Caribbean,British Virgin Islands,"$204,500",2016
Hanse,415,40,Europe,Croatia,"$206,551",2016
Hanse,415,40,Europe,United Kingdom,"$239,849",2016
Hanse,455,44,Europe,Italy,"$340,115",2016
Hanse,455,44,Europe,Italy,"$297,601",2016
Hanse,505,50,Europe,Croatia,"$264,768",2016
Hanse,505,50,Europe,France,"$412,941",2016
Hanse,505,50,Europe,Italy,"$321,895",2016
Jeanneau,Sun Odyssey 389,38,Europe,Croatia,"$132,402",2016
Jeanneau,Sun Odyssey 389,38,USA,Florida,"$165,000",2016
Jeanneau,Sun Odyssey 389,38,USA,Florida,"$155,000",2016
Jeanneau,Sun Odyssey 389,38,Europe,France,"$182,192",2016
Jeanneau,Sun Odyssey 389,38,Europe,Germany,"$155,481",2016
Jeanneau,Sun Odyssey 41DS,40,Europe,United Kingdom,"$239,849",2016
Jeanneau,Sun Odyssey 419,41,Europe,France,"$205,284",2016
Jeanneau,Sun Odyssey 419,41,USA,New York,"$220,000",2016
Jeanneau,Sun Odyssey 419,41,Europe,Turkey,"$199,889",2016
Jeanneau,Sun Odyssey 44 DS,44,Europe,Spain,"$261,160",2016
Jeanneau,Sun Odyssey 44 DS,44,Europe,United Kingdom,"$293,043",2016
Jeanneau,Sun Odyssey 449,45,Europe,Croatia,"$206,498",2016
Jeanneau,Sun Odyssey 449,45,Europe,France,"$230,792",2016
Jeanneau,Sun Odyssey 449,45,Europe,France,"$224,785",2016
Jeanneau,Sun Odyssey 449,45,Europe,United Kingdom,"$261,122",2016
Jeanneau,Sun Odyssey 479,46,Caribbean,British Virgin Islands,"$189,000",2016
Jeanneau,Sun Odyssey 479,46,Caribbean,British Virgin Islands,"$184,999",2016
Jeanneau,Sun Odyssey 469,46,Caribbean,British Virgin Islands,"$45,000",2016
Jeanneau,Sun Odyssey 479,46,Europe,Greece,"$267,233",2016
Jeanneau,Sun Odyssey 479,46,Europe,Greece,"$224,719",2016
Jeanneau,Sun Odyssey 519,51,Europe,Croatia,"$285,454",2016
Jeanneau,Sun Odyssey 519,51,Europe,Croatia,"$279,137",2016
Jeanneau,Sun Odyssey 519,51,Europe,Greece,"$363,194",2016
Jeanneau,Sun Odyssey 54 DS,55,Caribbean,Puerto Rico,"$629,000",2016
Jeanneau,Sun Odyssey 54 DS,55,USA,Rhode Island,"$600,000",2016
Jeanneau,Sun Odyssey 54 DS,55,USA,Washington,"$599,999",2016
Jeanneau,Sun Odyssey 479,46,Caribbean,British Virgin Islands,"$199,000",2016
Jeanneau,Sun Odyssey 519,51,Caribbean,British Virgin Islands,"$259,000",2016
Maxi,1200,40,Europe,Italy,"$267,233",2016
Moody,54,54,USA,California,"$919,000",2016
Nautor,Swan ClubSwan 50,50,Europe,Italy,"$1,214,531",2016
Nautor,Swan 54,54,Europe,France,"$1,579,105",2016
Vismara,V50 Mills,50,Europe,Italy,"$753,112",2016
Wauquiez,Pilot Saloon 48,48,Europe,United Kingdom,"$757,770",2016
X-Yachts,Xp 44,44,USA,Connecticut,"$575,000",2016
X-Yachts,XP50,50,Europe,Spain,"$734,921",2016
Alubat,Ovni 395,41,Europe,France,"$412,941",2017
Azuree,46,46,Europe,Spain,"$479,927",2017
Bavaria,41 Cruiser,40,Europe,Croatia,"$225,722",2017
Bavaria,41 Cruiser,40,Europe,Croatia,"$217,127",2017
Bavaria,41 Cruiser,40,Europe,Croatia,"$164,026",2017
Bavaria,41 Cruiser,40,Europe,Croatia,"$163,984",2017
Bavaria,41 Cruiser,40,Europe,Germany,"$185,849",2017
Bavaria,Cruiser 46,46,Europe,Croatia,"$210,142",2017
Bavaria,Cruiser 46,46,Europe,Croatia,"$200,425",2017
Bavaria,Cruiser 46,46,Europe,Germany,"$202,101",2017
Bavaria,Cruiser 46,46,Europe,Greece,"$211,965",2017
Bavaria,Cruiser 46,46,Europe,Greece,"$211,357",2017
Bavaria,Cruiser 46,46,Europe,Greece,"$200,425",2017
Bavaria,Cruiser 46,46,Europe,Greece,"$161,596",2017
Bavaria,Cruiser 46S,46,Europe,United Kingdom,"$299,705",2017
Bavaria,51 Cruiser,49,Europe,Croatia,"$350,744",2017
Bavaria,51 Cruiser,49,Europe,Croatia,"$342,393",2017
Bavaria,51 Cruiser,49,Europe,Croatia,"$255,086",2017
Bavaria,51 Cruiser,49,Europe,Italy,"$236,866",2017
Bavaria,51 Cruiser Style,49,Europe,Spain,"$326,418",2017
Bavaria,56 Cruiser,54,Europe,Monaco,"$734,791",2017
Beneteau,Oceanis 38,37,USA,California,"$205,000",2017
Beneteau,Oceanis 38,38,Caribbean,British Virgin Islands,"$159,000",2017
Beneteau,Oceanis 38,38,Caribbean,British Virgin Islands,"$139,000",2017
Beneteau,Oceanis 38,38,USA,California,"$220,000",2017
Beneteau,Oceanis 38,38,USA,South Carolina,"$199,900",2017
Beneteau,Oceanis 38.1,38,Europe,United Kingdom,"$193,179",2017
Beneteau,Oceanis 41,40,Caribbean,British Virgin Islands,"$159,995",2017
Beneteau,41.1,40,Europe,Croatia,"$156,675",2017
Beneteau,Oceanis 41.1,40,USA,Louisiana,"$274,000",2017
Beneteau,Oceanis 45,45,Europe,Croatia,"$285,526",2017
Beneteau,Oceanis 45,45,Europe,Croatia,"$241,786",2017
Beneteau,Oceanis 45,45,Europe,Italy,"$278,165",2017
Beneteau,Oceanis 45,45,Europe,Portugal,"$193,137",2017
Beneteau,Oceanis 45,45,Europe,Spain,"$182,251",2017
Beneteau,Oceanis 45,45,USA,Washington,"$349,000",2017
Beneteau,Oceanis 48,48,Europe,Croatia,"$290,324",2017
Beneteau,Oceanis 55,55,Europe,Italy,"$484,664",2017
Beneteau,Oceanis 45,45,Caribbean,Martinique,"$322,012",2017
Beneteau,Oceanis 48,48,Caribbean,British Virgin Islands,"$289,000",2017
Boreal,47,47,Europe,France,"$719,100",2017
B-Yachts,Brenta B42,42,Europe,Spain,"$546,613",2017
Catalina,425,43,USA,Virginia,"$315,000",2017
Contest,42CS,45,Europe,Netherlands,"$728,846",2017
Dehler,46,47,USA,Washington,"$419,000",2017
Dufour,460 GL,46,Europe,Croatia,"$230,792",2017
Dufour,460 Performance,46,Europe,Croatia,"$218,524",2017
Dufour,460 GL,46,Europe,Greece,"$243,001",2017
Dufour,460 GL,46,Europe,Hungary,"$364,409",2017
Dufour,460,46,Europe,Italy,"$264,804",2017
Dufour,460 GL,46,Europe,Spain,"$291,527",2017
Dufour,512 GL,50,Europe,Croatia,"$518,432",2017
Elan,Impression 40,39,Europe,Croatia,"$206,490",2017
Elan,40 Impression,39,Europe,Croatia,"$157,668",2017
Elan,40 E5,39,Europe,Italy,"$206,551",2017
Elan,45 Impression,44,Europe,Croatia,"$194,108",2017
Elan,Impression 45,44,Europe,Croatia,"$176,131",2017
Elan,45 Impression,44,Europe,Croatia,"$169,865",2017
Elan,Impression 45,44,Europe,Slovenia,"$216,216",2017
Elan,Impression 50,50,Europe,Croatia,"$273,270",2017
Elan,50,50,Europe,Croatia,"$270,877",2017
Elan,50 Impression,50,Europe,Croatia,"$265,982",2017
Elan,Impression 50,50,Europe,Croatia,"$261,124",2017
Elan,50 Impression,50,Europe,Croatia,"$257,481",2017
Elan,Impression 50,50,Europe,Croatia,"$255,052",2017
Grand Soleil,43 Maletto,43,Europe,Italy,"$370,482",2017
Hallberg-Rassy,44,47,Europe,Turkey,"$722,928",2017
Hanse,415,40,Caribbean,British Virgin Islands,"$189,000",2017
Hanse,455,44,Europe,Croatia,"$317,296",2017
Hanse,455,44,Europe,Croatia,"$300,637",2017
Hanse,455,44,Europe,Croatia,"$265,982",2017
Hanse,455,44,Europe,Croatia,"$253,837",2017
Hanse,455,44,Europe,Croatia,"$245,335",2017
Hanse,455,44,Europe,Croatia,"$245,335",2017
Hanse,455,44,Europe,Croatia,"$218,616",2017
